idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,exit_code,result_file,log_file
168,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img340.vnnlib",30,30,36.70,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0168__cifar10-set__cifar10-img340.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0168__cifar10-set__cifar10-img340.log"
169,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img386.vnnlib",30,30,37.08,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0169__cifar10-point__cifar10-img386.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0169__cifar10-point__cifar10-img386.log"
170,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img386.vnnlib",30,30,37.22,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0170__cifar10-trades__cifar10-img386.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0170__cifar10-trades__cifar10-img386.log"
171,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img386.vnnlib",30,30,34.24,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0171__cifar10-set__cifar10-img386.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0171__cifar10-set__cifar10-img386.log"
172,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img398.vnnlib",30,30,37.00,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0172__cifar10-point__cifar10-img398.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0172__cifar10-point__cifar10-img398.log"
173,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img398.vnnlib",30,30,36.80,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0173__cifar10-trades__cifar10-img398.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0173__cifar10-trades__cifar10-img398.log"
174,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img398.vnnlib",30,30,3.51,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0174__cifar10-set__cifar10-img398.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0174__cifar10-set__cifar10-img398.log"
175,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img440.vnnlib",30,30,37.45,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0175__cifar10-point__cifar10-img440.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0175__cifar10-point__cifar10-img440.log"
176,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img440.vnnlib",30,30,37.25,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0176__cifar10-trades__cifar10-img440.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0176__cifar10-trades__cifar10-img440.log"
177,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img440.vnnlib",30,30,35.98,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0177__cifar10-set__cifar10-img440.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0177__cifar10-set__cifar10-img440.log"
178,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img479.vnnlib",30,30,36.63,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0178__cifar10-point__cifar10-img479.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0178__cifar10-point__cifar10-img479.log"
179,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img479.vnnlib",30,30,36.26,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0179__cifar10-trades__cifar10-img479.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0179__cifar10-trades__cifar10-img479.log"
180,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img479.vnnlib",30,30,35.94,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0180__cifar10-set__cifar10-img479.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0180__cifar10-set__cifar10-img479.log"
