idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,result_file,log_file
66,"./onnx/svhn-set.onnx","vnnlib/svhn-img130.vnnlib",30,30,4.32,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0066__svhn-set__svhn-img130.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0066__svhn-set__svhn-img130.log"
67,"./onnx/svhn-point.onnx","vnnlib/svhn-img137.vnnlib",30,30,4.34,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0067__svhn-point__svhn-img137.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0067__svhn-point__svhn-img137.log"
68,"./onnx/svhn-trades.onnx","vnnlib/svhn-img137.vnnlib",30,30,4.36,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0068__svhn-trades__svhn-img137.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0068__svhn-trades__svhn-img137.log"
69,"./onnx/svhn-set.onnx","vnnlib/svhn-img137.vnnlib",30,30,4.41,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0069__svhn-set__svhn-img137.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0069__svhn-set__svhn-img137.log"
70,"./onnx/svhn-point.onnx","vnnlib/svhn-img153.vnnlib",30,30,4.00,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0070__svhn-point__svhn-img153.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0070__svhn-point__svhn-img153.log"
71,"./onnx/svhn-trades.onnx","vnnlib/svhn-img153.vnnlib",30,30,4.29,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0071__svhn-trades__svhn-img153.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0071__svhn-trades__svhn-img153.log"
72,"./onnx/svhn-set.onnx","vnnlib/svhn-img153.vnnlib",30,30,3.97,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0072__svhn-set__svhn-img153.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0072__svhn-set__svhn-img153.log"
73,"./onnx/svhn-point.onnx","vnnlib/svhn-img164.vnnlib",30,30,4.42,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0073__svhn-point__svhn-img164.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0073__svhn-point__svhn-img164.log"
74,"./onnx/svhn-trades.onnx","vnnlib/svhn-img164.vnnlib",30,30,4.66,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0074__svhn-trades__svhn-img164.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0074__svhn-trades__svhn-img164.log"
75,"./onnx/svhn-set.onnx","vnnlib/svhn-img164.vnnlib",30,30,4.39,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0075__svhn-set__svhn-img164.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0075__svhn-set__svhn-img164.log"
