idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,result_file,log_file
137,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img135.vnnlib",30,30,5.91,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0137__cifar10-trades__cifar10-img135.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0137__cifar10-trades__cifar10-img135.log"
138,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img135.vnnlib",30,30,6.18,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0138__cifar10-set__cifar10-img135.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0138__cifar10-set__cifar10-img135.log"
139,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img160.vnnlib",30,30,6.45,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0139__cifar10-point__cifar10-img160.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0139__cifar10-point__cifar10-img160.log"
140,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img160.vnnlib",30,30,5.95,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0140__cifar10-trades__cifar10-img160.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0140__cifar10-trades__cifar10-img160.log"
141,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img160.vnnlib",30,30,6.66,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0141__cifar10-set__cifar10-img160.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0141__cifar10-set__cifar10-img160.log"
142,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img166.vnnlib",30,30,7.07,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0142__cifar10-point__cifar10-img166.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0142__cifar10-point__cifar10-img166.log"
143,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img166.vnnlib",30,30,5.34,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0143__cifar10-trades__cifar10-img166.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0143__cifar10-trades__cifar10-img166.log"
144,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img166.vnnlib",30,30,5.77,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0144__cifar10-set__cifar10-img166.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0144__cifar10-set__cifar10-img166.log"
145,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img206.vnnlib",30,30,6.76,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0145__cifar10-point__cifar10-img206.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0145__cifar10-point__cifar10-img206.log"
146,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img206.vnnlib",30,30,5.46,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0146__cifar10-trades__cifar10-img206.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0146__cifar10-trades__cifar10-img206.log"
